stock_name,symbol,industry,url
Tyroon Tea Co.,526945,Tea & Coffee,https://www.screener.in/company/526945/
Kanco Tea,541005,Tea & Coffee,https://www.screener.in/company/541005/consolidated/
Indong Tea Co,543769,Tea & Coffee,https://www.screener.in/company/543769/
ITI,ITI,Telecom -  Equipment & Accessories,https://www.screener.in/company/ITI/
Tejas Networks,TEJASNET,Telecom -  Equipment & Accessories,https://www.screener.in/company/TEJASNET/consolidated/
Optiemus Infra.,OPTIEMUS,Telecom -  Equipment & Accessories,https://www.screener.in/company/OPTIEMUS/consolidated/
Sterlite Tech.,STLTECH,Telecom -  Equipment & Accessories,https://www.screener.in/company/STLTECH/consolidated/
Valiant Commun.,526775,Telecom -  Equipment & Accessories,https://www.screener.in/company/526775/consolidated/
ADC India,523411,Telecom -  Equipment & Accessories,https://www.screener.in/company/523411/
Birla Cable,BIRLACABLE,Telecom -  Equipment & Accessories,https://www.screener.in/company/BIRLACABLE/
Kavveri Defence,KAVDEFENCE,Telecom -  Equipment & Accessories,https://www.screener.in/company/KAVDEFENCE/consolidated/
Frog Cellsat,FROG,Telecom -  Equipment & Accessories,https://www.screener.in/company/FROG/
Umiya Buildcon,UMIYA-MRO,Telecom -  Equipment & Accessories,https://www.screener.in/company/UMIYA-MRO/consolidated/
Aksh Optifibre,AKSHOPTFBR,Telecom -  Equipment & Accessories,https://www.screener.in/company/AKSHOPTFBR/consolidated/
Punjab Commun.,500346,Telecom -  Equipment & Accessories,https://www.screener.in/company/500346/
T N Telecom.,TNTELE,Telecom -  Equipment & Accessories,https://www.screener.in/company/TNTELE/
Clenon Enterpri,517564,Telecom -  Equipment & Accessories,https://www.screener.in/company/517564/
Telogica,532975,Telecom -  Equipment & Accessories,https://www.screener.in/company/532975/
Bharti Airtel,BHARTIARTL,Telecom - Cellular & Fixed line services,https://www.screener.in/company/BHARTIARTL/consolidated/
Vodafone Idea,IDEA,Telecom - Cellular & Fixed line services,https://www.screener.in/company/IDEA/consolidated/
Bharti Hexacom,BHARTIHEXA,Telecom - Cellular & Fixed line services,https://www.screener.in/company/BHARTIHEXA/
Tata Comm,TATACOMM,Telecom - Cellular & Fixed line services,https://www.screener.in/company/TATACOMM/consolidated/
Tata Tele. Mah.,TTML,Telecom - Cellular & Fixed line services,https://www.screener.in/company/TTML/
M T N L,MTNL,Telecom - Cellular & Fixed line services,https://www.screener.in/company/MTNL/consolidated/
Reliance Communi,RCOM,Telecom - Cellular & Fixed line services,https://www.screener.in/company/RCOM/consolidated/
Quadrant Tele.,511116,Telecom - Cellular & Fixed line services,https://www.screener.in/company/511116/
City Online Ser.,538674,Telecom - Cellular & Fixed line services,https://www.screener.in/company/538674/
Indus Towers,INDUSTOWER,Telecom - Infrastructure,https://www.screener.in/company/INDUSTOWER/consolidated/
Altius Telecom,543225,Telecom - Infrastructure,https://www.screener.in/company/543225/consolidated/
HFCL,HFCL,Telecom - Infrastructure,https://www.screener.in/company/HFCL/consolidated/
Bondada Engineer,543971,Telecom - Infrastructure,https://www.screener.in/company/543971/consolidated/
GTL Infra.,GTLINFRA,Telecom - Infrastructure,https://www.screener.in/company/GTLINFRA/
Vindhya Telelink,VINDHYATEL,Telecom - Infrastructure,https://www.screener.in/company/VINDHYATEL/consolidated/
Suyog Telematics,SUYOG,Telecom - Infrastructure,https://www.screener.in/company/SUYOG/
Sar Televenture,SARTELE,Telecom - Infrastructure,https://www.screener.in/company/SARTELE/consolidated/
Kore Digital,KDL,Telecom - Infrastructure,https://www.screener.in/company/KDL/consolidated/
Rama Telecom,RTL,Telecom - Infrastructure,https://www.screener.in/company/RTL/
I R C T C,IRCTC,"Tour, Travel Related Services",https://www.screener.in/company/IRCTC/
TBO Tek,TBOTEK,"Tour, Travel Related Services",https://www.screener.in/company/TBOTEK/consolidated/
BLS Internat.,BLS,"Tour, Travel Related Services",https://www.screener.in/company/BLS/consolidated/
Le Travenues,IXIGO,"Tour, Travel Related Services",https://www.screener.in/company/IXIGO/consolidated/
Thomas Cook (I),THOMASCOOK,"Tour, Travel Related Services",https://www.screener.in/company/THOMASCOOK/consolidated/
Easy Trip Plann.,EASEMYTRIP,"Tour, Travel Related Services",https://www.screener.in/company/EASEMYTRIP/consolidated/
Yatra Online,YATRA,"Tour, Travel Related Services",https://www.screener.in/company/YATRA/consolidated/
Intl. Travel Hse,500213,"Tour, Travel Related Services",https://www.screener.in/company/500213/
DU Digital,DUGLOBAL,"Tour, Travel Related Services",https://www.screener.in/company/DUGLOBAL/consolidated/
Landmark Global,544341,"Tour, Travel Related Services",https://www.screener.in/company/544341/
TSC India,TSC,"Tour, Travel Related Services",https://www.screener.in/company/TSC/consolidated/
LGT Business,544489,"Tour, Travel Related Services",https://www.screener.in/company/544489/
Travels & Rent.,544242,"Tour, Travel Related Services",https://www.screener.in/company/544242/
Yaan Enterprises,538521,"Tour, Travel Related Services",https://www.screener.in/company/538521/
Naturewings Hol.,544245,"Tour, Travel Related Services",https://www.screener.in/company/544245/
Winny Immigratio,WINNY,"Tour, Travel Related Services",https://www.screener.in/company/WINNY/
Sailani Tours N,543541,"Tour, Travel Related Services",https://www.screener.in/company/543541/
Escorts Kubota,ESCORTS,Tractors,https://www.screener.in/company/ESCORTS/consolidated/
VST Till. Tract.,VSTTILLERS,Tractors,https://www.screener.in/company/VSTTILLERS/
Indo Farm Equip.,INDOFARM,Tractors,https://www.screener.in/company/INDOFARM/consolidated/
India Motor Part,IMPAL,Trading - Auto components,https://www.screener.in/company/IMPAL/
Jullundur Motor,JMA,Trading - Auto components,https://www.screener.in/company/JMA/consolidated/
A-1,542012,Trading - Chemicals,https://www.screener.in/company/542012/
Uniphos Enter.,UNIENTER,Trading - Chemicals,https://www.screener.in/company/UNIENTER/
Shiv Texchem,544272,Trading - Chemicals,https://www.screener.in/company/544272/
Vinyl Chemicals,VINYLINDIA,Trading - Chemicals,https://www.screener.in/company/VINYLINDIA/
Shankar Lal Ram.,SRD,Trading - Chemicals,https://www.screener.in/company/SRD/
Evexia Lifecare,524444,Trading - Chemicals,https://www.screener.in/company/524444/consolidated/
Dhariwalcorp,DHARIWAL,Trading - Chemicals,https://www.screener.in/company/DHARIWAL/
Yash Chemex,539939,Trading - Chemicals,https://www.screener.in/company/539939/consolidated/
Mysore Petro,506734,Trading - Chemicals,https://www.screener.in/company/506734/consolidated/
Laffans Petroch,524522,Trading - Chemicals,https://www.screener.in/company/524522/
Patron Exim,543798,Trading - Chemicals,https://www.screener.in/company/543798/
Citichem India,544324,Trading - Chemicals,https://www.screener.in/company/544324/
CHD Chemicals,539800,Trading - Chemicals,https://www.screener.in/company/539800/
Aegis Logistics,AEGISLOG,Trading - Gas,https://www.screener.in/company/AEGISLOG/consolidated/
Lloyds Enterpris,LLOYDSENT,Trading - Metals,https://www.screener.in/company/LLOYDSENT/consolidated/
SG Mart,SGMART,Trading - Metals,https://www.screener.in/company/SGMART/
Mangalam World.,MWL,Trading - Metals,https://www.screener.in/company/MWL/
BMW Ventures,BMWVENTLTD,Trading - Metals,https://www.screener.in/company/BMWVENTLTD/
Nupur Recyclers,NRL,Trading - Metals,https://www.screener.in/company/NRL/consolidated/
ABans Enterprise,512165,Trading - Metals,https://www.screener.in/company/512165/consolidated/
Emergent Indust.,506180,Trading - Metals,https://www.screener.in/company/506180/consolidated/
La Tim Metal & I,505693,Trading - Metals,https://www.screener.in/company/505693/
Chennai Ferrous,539011,Trading - Metals,https://www.screener.in/company/539011/
Ashoka Metcast,ASHOKAMET,Trading - Metals,https://www.screener.in/company/ASHOKAMET/consolidated/
RR Metalmakers,531667,Trading - Metals,https://www.screener.in/company/531667/
Adani Enterp.,ADANIENT,Trading - Minerals,https://www.screener.in/company/ADANIENT/consolidated/
LS Industries,514446,Trading - Minerals,https://www.screener.in/company/514446/
Starlineps Enter,540492,Trading - Minerals,https://www.screener.in/company/540492/consolidated/
Rajdarshan Inds,ARENTERP,Trading - Minerals,https://www.screener.in/company/ARENTERP/
PDS,PDSL,Trading - Textile Products,https://www.screener.in/company/PDSL/consolidated/
Anand Rayons,542721,Trading - Textile Products,https://www.screener.in/company/542721/
Bhilwara Tech,533108,Trading - Textile Products,https://www.screener.in/company/533108/consolidated/
Aarnav Fashions,539562,Trading - Textile Products,https://www.screener.in/company/539562/
SPL Industries,SPLIL,Trading - Textile Products,https://www.screener.in/company/SPLIL/
Nivaka Fashions,542206,Trading - Textile Products,https://www.screener.in/company/542206/
Sanblue Corp.,521222,Trading - Textile Products,https://www.screener.in/company/521222/
Heads UP Venture,HEADSUP,Trading - Textile Products,https://www.screener.in/company/HEADSUP/consolidated/
Vivaa Tradecom,544002,Trading - Textile Products,https://www.screener.in/company/544002/
Globale Tessile,GLOBALE,Trading - Textile Products,https://www.screener.in/company/GLOBALE/
Svarnim Trade Ud,539911,Trading - Textile Products,https://www.screener.in/company/539911/
Redington,REDINGTON,Trading & Distributors,https://www.screener.in/company/REDINGTON/consolidated/
MMTC,MMTC,Trading & Distributors,https://www.screener.in/company/MMTC/consolidated/
BN Agrochem,526125,Trading & Distributors,https://www.screener.in/company/526125/consolidated/
MSTC,MSTCLTD,Trading & Distributors,https://www.screener.in/company/MSTCLTD/consolidated/
TCC Concept,512038,Trading & Distributors,https://www.screener.in/company/512038/consolidated/
Vintage Coffee,VINCOFE,Trading & Distributors,https://www.screener.in/company/VINCOFE/consolidated/
Polo Queen Ind.,540717,Trading & Distributors,https://www.screener.in/company/540717/consolidated/
Yamuna Syndicate,540980,Trading & Distributors,https://www.screener.in/company/540980/consolidated/
Oswal Agro Mills,OSWALAGRO,Trading & Distributors,https://www.screener.in/company/OSWALAGRO/consolidated/
Creative Newtech,CREATIVE,Trading & Distributors,https://www.screener.in/company/CREATIVE/consolidated/
Veritas (India),512229,Trading & Distributors,https://www.screener.in/company/512229/consolidated/
S T C,STCINDIA,Trading & Distributors,https://www.screener.in/company/STCINDIA/consolidated/
Mehai Technology,540730,Trading & Distributors,https://www.screener.in/company/540730/consolidated/
Sunrise Efficie.,543515,Trading & Distributors,https://www.screener.in/company/543515/
Kothari Products,KOTHARIPRO,Trading & Distributors,https://www.screener.in/company/KOTHARIPRO/consolidated/
Balgopal Commer.,539834,Trading & Distributors,https://www.screener.in/company/539834/
Spacenet Enterpr,SPCENET,Trading & Distributors,https://www.screener.in/company/SPCENET/consolidated/
Vikas Lifecare,VIKASLIFE,Trading & Distributors,https://www.screener.in/company/VIKASLIFE/consolidated/
Riddhi Siddhi Gl,524480,Trading & Distributors,https://www.screener.in/company/524480/consolidated/
Sakuma Exports,SAKUMA,Trading & Distributors,https://www.screener.in/company/SAKUMA/consolidated/
Shiv Aum Steels,SHIVAUM,Trading & Distributors,https://www.screener.in/company/SHIVAUM/
HP Telecom,HPTL,Trading & Distributors,https://www.screener.in/company/HPTL/
Northern Spirits,542628,Trading & Distributors,https://www.screener.in/company/542628/
Parshva Enterpr.,542694,Trading & Distributors,https://www.screener.in/company/542694/
Sicagen India,533014,Trading & Distributors,https://www.screener.in/company/533014/consolidated/
Blackbuck,BLACKBUCK,Transport Related Services,https://www.screener.in/company/BLACKBUCK/consolidated/
Kernex Microsys.,KERNEX,Transport Related Services,https://www.screener.in/company/KERNEX/consolidated/
Sun TV Network,SUNTV,TV Broadcasting & Software Production,https://www.screener.in/company/SUNTV/consolidated/
Zee Entertainmen,ZEEL,TV Broadcasting & Software Production,https://www.screener.in/company/ZEEL/consolidated/
Hathway Cable,HATHWAY,TV Broadcasting & Software Production,https://www.screener.in/company/HATHWAY/consolidated/
Sri Adhik. Bros.,SABTNL,TV Broadcasting & Software Production,https://www.screener.in/company/SABTNL/consolidated/
Den Networks,DEN,TV Broadcasting & Software Production,https://www.screener.in/company/DEN/consolidated/
NDTV,NDTV,TV Broadcasting & Software Production,https://www.screener.in/company/NDTV/consolidated/
GTPL Hathway,GTPL,TV Broadcasting & Software Production,https://www.screener.in/company/GTPL/consolidated/
Dish TV India,DISHTV,TV Broadcasting & Software Production,https://www.screener.in/company/DISHTV/consolidated/
T.V. Today Netw.,TVTODAY,TV Broadcasting & Software Production,https://www.screener.in/company/TVTODAY/consolidated/
Zee Media,ZEEMEDIA,TV Broadcasting & Software Production,https://www.screener.in/company/ZEEMEDIA/consolidated/
Raj Television,RAJTV,TV Broadcasting & Software Production,https://www.screener.in/company/RAJTV/
BAG Films,BAGFILMS,TV Broadcasting & Software Production,https://www.screener.in/company/BAGFILMS/consolidated/
Siti Networks,SITINET,TV Broadcasting & Software Production,https://www.screener.in/company/SITINET/consolidated/
Colorchips New,540023,TV Broadcasting & Software Production,https://www.screener.in/company/540023/
TV Vision,TVVISION,TV Broadcasting & Software Production,https://www.screener.in/company/TVVISION/consolidated/
Crystal Business,540821,TV Broadcasting & Software Production,https://www.screener.in/company/540821/
Perfect-Octave,521062,TV Broadcasting & Software Production,https://www.screener.in/company/521062/
Hathway Bhawani,509073,TV Broadcasting & Software Production,https://www.screener.in/company/509073/consolidated/
Sea TV Network,533268,TV Broadcasting & Software Production,https://www.screener.in/company/533268/consolidated/
Ortel Commu.,ORTEL,TV Broadcasting & Software Production,https://www.screener.in/company/ORTEL/
MRF,MRF,Tyres & Rubber Products,https://www.screener.in/company/MRF/consolidated/
Balkrishna Inds,BALKRISIND,Tyres & Rubber Products,https://www.screener.in/company/BALKRISIND/consolidated/
Apollo Tyres,APOLLOTYRE,Tyres & Rubber Products,https://www.screener.in/company/APOLLOTYRE/consolidated/
CEAT,CEATLTD,Tyres & Rubber Products,https://www.screener.in/company/CEATLTD/consolidated/
JK Tyre & Indust,JKTYRE,Tyres & Rubber Products,https://www.screener.in/company/JKTYRE/consolidated/
TVS Srichakra,TVSSRICHAK,Tyres & Rubber Products,https://www.screener.in/company/TVSSRICHAK/consolidated/
Goodyear India,GOODYEAR,Tyres & Rubber Products,https://www.screener.in/company/GOODYEAR/
Tolins Tyres,TOLINS,Tyres & Rubber Products,https://www.screener.in/company/TOLINS/consolidated/
Indag Rubber,509162,Tyres & Rubber Products,https://www.screener.in/company/509162/consolidated/
Modi Rubber,MODIRUBBER,Tyres & Rubber Products,https://www.screener.in/company/MODIRUBBER/consolidated/
Emerald Tyre,ETML,Tyres & Rubber Products,https://www.screener.in/company/ETML/consolidated/
Dolfin Rubbers,542013,Tyres & Rubber Products,https://www.screener.in/company/542013/
Innovative Tyres,ITTL,Tyres & Rubber Products,https://www.screener.in/company/ITTL/
Viaz Tyres,VIAZ,Tyres & Rubber Products,https://www.screener.in/company/VIAZ/
Tirupati Tyres,539040,Tyres & Rubber Products,https://www.screener.in/company/539040/
V R Woodart,523888,Tyres & Rubber Products,https://www.screener.in/company/523888/
M M Rubber,509196,Tyres & Rubber Products,https://www.screener.in/company/509196/
Cochin Malabar,508571,Tyres & Rubber Products,https://www.screener.in/company/508571/
Vamshi Rubber,530369,Tyres & Rubber Products,https://www.screener.in/company/530369/
Eastern Treads,531346,Tyres & Rubber Products,https://www.screener.in/company/531346/
EMS,EMSLIMITED,Waste Management,https://www.screener.in/company/EMSLIMITED/consolidated/
Antony Waste han,AWHCL,Waste Management,https://www.screener.in/company/AWHCL/consolidated/
Eco Recyc.,530643,Waste Management,https://www.screener.in/company/530643/consolidated/
Concord Enviro,CEWATER,Waste Management,https://www.screener.in/company/CEWATER/consolidated/
Z-Tech (India),ZTECH,Waste Management,https://www.screener.in/company/ZTECH/consolidated/
Hi-Green Carbon,HIGREEN,Waste Management,https://www.screener.in/company/HIGREEN/consolidated/
Effwa Infra,EFFWA,Waste Management,https://www.screener.in/company/EFFWA/
Namo eWaste,NAMOEWASTE,Waste Management,https://www.screener.in/company/NAMOEWASTE/
VVIP Infratech,544219,Waste Management,https://www.screener.in/company/544219/consolidated/
Race Eco,RACE,Waste Management,https://www.screener.in/company/RACE/consolidated/
