symbol,exchange,name,description,logoid,update_mode,type,typespecs,close,pricescale,minmov,fractional,minmove2,currency,change,volume,relative_volume_10d_calc,market_cap_basic,free_currency_code,price_earnings_ttm,earnings_per_share_diluted_ttm,earnings_per_share_diluted_yoy_growth_ttm,dividends_yield_current,sector_tr,market,sector,AnalystRating,AnalystRating_tr,exchange_field,full_symbol
TEJASSVI,BSE,TEJASSVI,Tejassvi Aaharam Ltd.,tejassvi-aaharam-limited,delayed_streaming_900,stock,['common'],13.8,100,1,false,0,INR,-4.166666666666664,50,0.5488474204171241,,INR,,,,,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:TEJASSVI
08QPR,BSE,08QPR,Nippon India Equity Savings Fund - Segerated Portfolio 2 Units Quarterly Divivdend Plan,nippon-life-india-asset,delayed_streaming_900,fund,['mutual'],2255,100,5,false,0,INR,7.998084291187739,5,0.7462686567164178,,INR,,,,,,india,,Neutral,Neutral,BSE,BSE:08QPR
MILLENNIUM,BSE,MILLENNIUM,Millennium Online Solutions (India) Limited,millennium-online-solutions-i,delayed_streaming_900,stock,['common'],1.95,100,1,false,0,INR,1.5625000000000013,6254,1.0802314534933932,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:MILLENNIUM
KZLFIN,BSE,KZLFIN,KZ Leasing & Finance Ltd.,kzleasing-and-finance-ltd,delayed_streaming_900,stock,['common'],25.4,100,1,false,0,INR,0.8737092930897493,2085,5.692055692055692,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:KZLFIN
MAFIA,BSE,MAFIA,Mafia Trends Limited,mafia-trends-limited,delayed_streaming_900,stock,['common'],11,100,1,false,0,INR,-1.7857142857142794,28000,0.6093739118323003,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:MAFIA
GEL,BSE,GEL,Gautam Exim Ltd.,gautam-exim-limited,delayed_streaming_900,stock,['common'],297.75,100,5,false,0,INR,-1.9914417379855203,6000,1.3333333333333333,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:GEL
MAHACORP,BSE,MAHACORP,Maharashtra Corporation Limited,maharashtra-ltd,delayed_streaming_900,stock,['common'],0.51,100,1,false,0,INR,4.081632653061228,1647215,1.543403229348848,,INR,,,,,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:MAHACORP
GUJCRED,BSE,GUJCRED,Gujarat Credit Corp. Ltd.,gujarat-credit-ltd,delayed_streaming_900,stock,['common'],28.4,100,1,false,0,INR,-4.984944797591174,35,0.3837719298245614,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:GUJCRED
VIKRAMAR,BSE,VIKRAMAR,Vikram Aroma Limited,vikram-aroma-limited,delayed_streaming_900,stock,['common'],91.9,100,1,false,0,INR,-0.06524575902565036,365,0.08162991456814421,,INR,,,,,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:VIKRAMAR
TRUSTEDGE,BSE,TRUSTEDGE,Trustedge Capital Limited,adinath-exim-resources-ltd,delayed_streaming_900,stock,['common'],108.65,100,5,false,0,INR,-1.9846639603067107,239,0.02112103593124593,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:TRUSTEDGE
ASIAN,BSE,ASIAN,Asian Warehousing Ltd.,asian-warehousing-limited,delayed_streaming_900,stock,['common'],39.11,100,1,false,0,INR,-3.669950738916261,107,0.05787537862397221,,INR,,,,,Commercial services,india,Commercial Services,Neutral,Neutral,BSE,BSE:ASIAN
VIVIDM,BSE,VIVIDM,Vivid Mercantile Ltd.,vivid-mercantile-limited,delayed_streaming_900,stock,['common'],5.73,100,1,false,0,INR,1.058201058201067,2241,0.0079670397061474,,INR,,,,,Commercial services,india,Commercial Services,Neutral,Neutral,BSE,BSE:VIVIDM
MEHIF,BSE,MEHIF,Mehta Integrated Finance Limited,mehta-integrated-finance-ltd,delayed_streaming_900,stock,['common'],27.63,100,1,false,0,INR,0.036205648081093444,500,1.4392630972941856,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:MEHIF
SPICEISLIN,BSE,SPICEISLIN,Spice Islands Industries Limited,spice-islands-apparels-ltd,delayed_streaming_900,stock,['common'],79.8,100,1,false,0,INR,-1.9294580312154448,870,0.5844810211622439,,INR,,,,,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:SPICEISLIN
SETFSN50,BSE,SETFSN50,SBI-ETF SENSEX Next 50,sbi-mutual-fund,delayed_streaming_900,fund,['etf'],898.18,100,1,false,0,INR,0.6950828493912343,252,0.8885754583921015,,INR,,,,,Miscellaneous,india,Miscellaneous,Neutral,Neutral,BSE,BSE:SETFSN50
SCARNOSE,BSE,SCARNOSE,Scarnose International Ltd.,scarnose-international-limited,delayed_streaming_900,stock,['common'],64.4,100,1,false,0,INR,4.988588196935119,1000,0.38461538461538464,,INR,,,,,Consumer non-durables,india,Consumer Non-Durables,Neutral,Neutral,BSE,BSE:SCARNOSE
APTPACK,BSE,APTPACK,Apt Packaging Ltd,apt-packaging-ltd,delayed_streaming_900,stock,['common'],87.8,100,1,false,0,INR,0,7,0.024656569214512154,,INR,,,,,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:APTPACK
JINDCAP,BSE,JINDCAP,Jindal Capital Limited,jindal-capital-ltd,delayed_streaming_900,stock,['common'],43.83,100,1,false,0,INR,1.811846689895473,3148,0.4484266605888805,,INR,,,,,Miscellaneous,india,Miscellaneous,Neutral,Neutral,BSE,BSE:JINDCAP
MARBLE,BSE,MARBLE,Marble City India Limited,marble-city-india-limited,delayed_streaming_900,stock,['common'],144,100,5,false,0,INR,0.17391304347826086,552,0.31913048505521185,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:MARBLE
GUJINJEC,BSE,GUJINJEC,Gujarat Inject (Kerala) Ltd,gujarat-inject-kerala-ltd,delayed_streaming_900,stock,['common'],20.3,100,1,false,0,INR,1.4492753623188364,3604,0.03601396190554229,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:GUJINJEC
YORKEXP,BSE,YORKEXP,York Exports Ltd,york-exports-ltd,delayed_streaming_900,stock,['common'],62.97,100,1,false,0,INR,-4.993964996982502,226,0.6263858093126385,,INR,,,,,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:YORKEXP
KABRADG,BSE,KABRADG,Kabra Drugs Limited,kabra-drugs-ltd,delayed_streaming_900,stock,['common'],15.97,100,1,false,0,INR,-4.997025580011886,216669,4.427644552523219,,INR,,,,,Health technology,india,Health Technology,Neutral,Neutral,BSE,BSE:KABRADG
ARISINT,BSE,ARISINT,Aris International Ltd.,aris-international-ltd,delayed_streaming_900,stock,['common'],536.6,100,5,false,0,INR,4.99951081107524,561,1.8819188191881917,,INR,,,,,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:ARISINT
PRIMECAPM,BSE,PRIMECAPM,Prime Capital Market Ltd.,prime-capital-market-ltd,delayed_streaming_900,stock,['common'],7.94,100,1,false,0,INR,-4.910179640718554,127,1.6055625790139065,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:PRIMECAPM
PREMCAPM,BSE,PREMCAPM,Premium Capital Market & Investments Ltd.,premium-capital-market-and-inves,delayed_streaming_900,stock,['common'],6.81,100,1,false,0,INR,4.930662557781193,800,1.2001200120012,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:PREMCAPM
DUGARHOU,BSE,DUGARHOU,Dugar Housing Developments Ltd,dugar-housing-developments-ltd,delayed_streaming_900,stock,['common'],222.7,100,5,false,0,INR,1.9922143347836017,114,1.5921787709497208,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:DUGARHOU
RGRL,BSE,RGRL,Retro Green Revolution Ltd.,retro-green-revolution-limited,delayed_streaming_900,stock,['common'],3.56,100,1,false,0,INR,0,325297,0.9682368937078606,,INR,,,,,Industrial services,india,Industrial Services,Neutral,Neutral,BSE,BSE:RGRL
GOLDLEG,BSE,GOLDLEG,Golden Legand Leasing & Finance Ltd,golden-legand-leasing-and-financ,delayed_streaming_900,stock,['common'],13.5,100,1,false,0,INR,3.8461538461538463,29228,0.7586525533273462,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:GOLDLEG
GUJHYSPIN,BSE,GUJHYSPIN,Gujarat Hy Spin Ltd.,gujarat-hy-spin-limited,delayed_streaming_900,stock,['common'],16.39,100,1,false,0,INR,-0.6666666666666632,20000,0.1444043321299639,,INR,,,,,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:GUJHYSPIN
RAUNAQ,BSE,RAUNAQ,Raunaq International Ltd,raunaq-epc-international-limit,delayed_streaming_900,stock,['common'],72.5,100,1,false,0,INR,4.466858789625352,835,0.5489087562450696,,INR,,,,,Industrial services,india,Industrial Services,Neutral,Neutral,BSE,BSE:RAUNAQ
WAA,BSE,WAA,Waa Solar Ltd.,madhav-infra-projects-limited,delayed_streaming_900,stock,['common'],64.05,100,1,false,0,INR,-0.7592190889371073,16000,1.7857142857142858,,INR,,,,,Utilities,india,Utilities,Neutral,Neutral,BSE,BSE:WAA
MODRNSH,BSE,MODRNSH,Modern Shares & Stockbrokers Ltd.,modern-shares-and-stockbrokers-l,delayed_streaming_900,stock,['common'],42.9,100,1,false,0,INR,3.1497956239480525,94,0.08589966188430961,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:MODRNSH
GOLDCOINHF,BSE,GOLDCOINHF,Gold Coin Health Foods Ltd,gold-coin-health-foods-ltd,delayed_streaming_900,stock,['common'],12.2,100,1,false,0,INR,4.184457728437219,6803,1.577470667346844,,INR,,,,,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:GOLDCOINHF
SONALAD,BSE,SONALAD,Sonal Adhesives Limited,sonal-adhesives-ltd,delayed_streaming_900,stock,['common'],49.3,100,1,false,0,INR,0.6122448979591778,1035,1.280148423005566,,INR,,,,,Producer manufacturing,india,Producer Manufacturing,Neutral,Neutral,BSE,BSE:SONALAD
BNRSEC,BSE,BNRSEC,B.N. Rathi Securities Limited,bnrathi-securities-ltd,delayed_streaming_900,stock,['common'],20.99,100,1,false,0,INR,-1.5478424015009467,24420,1.0137238785524236,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:BNRSEC
IFL,BSE,IFL,IFL Enterprises Limited,ifl-enterprises-limited,delayed_streaming_900,stock,['common'],0.67,100,1,false,0,INR,-2.898550724637668,11465947,1.3786760490819123,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:IFL
FLORACORP,BSE,FLORACORP,Flora Corp. Ltd.,flora-limited,delayed_streaming_900,stock,['common'],9.56,100,1,false,0,INR,0.4201680672269005,25,0.09754194303550526,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:FLORACORP
NEWLIGHT,BSE,NEWLIGHT,New Light Industries Ltd,new-light-apparels-limted,delayed_streaming_900,stock,['common'],1.57,100,1,false,0,INR,4.666666666666671,161814,0.5426702094800777,,INR,,,,,Consumer non-durables,india,Consumer Non-Durables,Neutral,Neutral,BSE,BSE:NEWLIGHT
ARROWHEAD,BSE,ARROWHEAD,Arrowhead Seperation Engineering Limited,arrowhead-seperation-engineeri,delayed_streaming_900,stock,['common'],72.1,100,1,false,0,INR,-19.260918253079513,1200,0.9523809523809523,,INR,,,,,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:ARROWHEAD
RESPONSINF,BSE,RESPONSINF,Response Informatics Ltd,response-informatics-ltd,delayed_streaming_900,stock,['common'],24.05,100,1,false,0,INR,-5.686274509803919,2394,0.8507765023632681,,INR,,,,,Commercial services,india,Commercial Services,Neutral,Neutral,BSE,BSE:RESPONSINF
TTIL,BSE,TTIL,Tirupati Tyres Ltd,tirupati-tyres-ltd,delayed_streaming_900,stock,['common'],9.2,100,1,false,0,INR,-0.755124056094933,41223,0.7197129737940191,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:TTIL
SIBARAUT,BSE,SIBARAUT,Sibar Auto Parts Ltd,sibar-auto-parts-ltd,delayed_streaming_900,stock,['common'],9.74,100,1,false,0,INR,3.287380699893961,4449,0.6942558868966808,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:SIBARAUT
HBLEAS,BSE,HBLEAS,HB Leasing & Finance Co. Ltd.,hb-stockholdings-ltd,delayed_streaming_900,stock,['common'],13.5,100,1,false,0,INR,-2.173913043478266,2237,0.5311394448797397,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:HBLEAS
SWRNASE,BSE,SWRNASE,Swarna Securities Limited,swarna-securities-ltd,delayed_streaming_900,stock,['common'],56.5,100,1,false,0,INR,-0.38787023977432805,432,0.4245700245700246,,INR,,,,,Finance,india,Finance,Neutral,Neutral,BSE,BSE:SWRNASE
CREATIVE,BSE,CREATIVE,Creative Castings Ltd.,creative-castings-limited,delayed_streaming_900,stock,['common'],586.1,100,5,false,0,INR,-0.5936227951153324,46,0.2062780269058296,,INR,,,,,Non-energy minerals,india,Non-Energy Minerals,Neutral,Neutral,BSE,BSE:CREATIVE
DATIWARE,BSE,DATIWARE,Datiware Maritime Infra Ltd.,datiware-maritime-infra-limite,delayed_streaming_900,stock,['common'],19.59,100,1,false,0,INR,4.983922829581992,500,3.125,,INR,,,,,Process industries,india,Process Industries,Neutral,Neutral,BSE,BSE:DATIWARE
HBEL,BSE,HBEL,Humming Bird Education Ltd.,humming-bird-education-limited,delayed_streaming_900,stock,['common'],41.42,100,1,false,0,INR,4.9936628643852945,41250,15.714285714285714,,INR,,,,,Commercial services,india,Commercial Services,Neutral,Neutral,BSE,BSE:HBEL
CRYSTAL,BSE,CRYSTAL,Crystal Business System Ltd,sadhna-broadcast-ltd,delayed_streaming_900,stock,['common'],2.22,100,1,false,0,INR,-1.3333333333333246,23777,0.5726527427217202,,INR,,,,,Consumer services,india,Consumer Services,Neutral,Neutral,BSE,BSE:CRYSTAL
FRONTCORP,BSE,FRONTCORP,Frontline Corp. Ltd.,frontline-ltd,delayed_streaming_900,stock,['common'],39.82,100,1,false,0,INR,-4.986876640419939,1517,0.8249496981891348,,INR,,,,,Distribution services,india,Distribution Services,Neutral,Neutral,BSE,BSE:FRONTCORP
